"JUR","PARID","TAXYR","CATEGORY","PPTYPE","FILEYR","YRACQD","NOUNITS","ACQUISITION_COST","EFFECTIVE_LIFE","CONSIGNER_OWNER_NAME","CONSIGNER_MAILING_ADDR","CONSIGNER_RENTAL_AMT","ITEM_DESCRIPTION","CONSIGNER_TEL_NO"
"7","7732-MAPLESTP","2025","13","0","2025","2014","1","2500","12","NULL","NULL","NULL","air conditioner","NULL"
"7","7732-MAPLESTP","2025","13","0","2025","2015","1","1960","12","NULL","NULL","NULL","improvements","NULL"
"7","7732-MAPLESTP","2025","13","0","2025","2016","1","5957","12","NULL","NULL","NULL","improvements","NULL"
"7","7732-MAPLESTP","2025","13","0","2025","2018","1","1529","12","NULL","NULL","NULL","alarm","NULL"
"1","701-POYDRASST4100AP","2025","08","13","2025","1985","1","450","12","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST4100AP","2025","08","13","2025","1999","1","500","12","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST4100AP","2025","08","13","2025","2005","1","1360","12","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST4100AP","2025","08","13","2025","2014","1","865","12","NULL","NULL","NULL","NULL","NULL"
"1","701-POYDRASST4100AP","2025","08","13","2025","2019","1","1034","12","NULL","NULL","NULL","NULL","NULL"
"2","718-NBROADSTP","2025","10","70","2025","2006","1","1525","3","NULL","NULL","NULL","NULL","NULL"
"2","718-NBROADSTP","2025","10","19","2025","2007","1","3136","5","NULL","NULL","NULL","NULL","NULL"
"2","718-NBROADSTP","2025","10","18","2025","2007","1","930","8","NULL","NULL","NULL","NULL","NULL"
"2","718-NBROADSTP","2025","10","18","2025","2010","1","3915","8","NULL","NULL","NULL","NULL","NULL"
"2","718-NBROADSTP","2025","13","0","2025","2006","1","10288","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"2","718-NBROADSTP","2025","13","0","2025","2007","1","23539","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"1","3508-TULANEAVP","2025","08","13","2025","2013","1","997","12","NULL","NULL","NULL","NULL","NULL"
"1","3508-TULANEAVP","2025","08","13","2025","2014","1","326","12","NULL","NULL","NULL","NULL","NULL"
"1","3508-TULANEAVP","2025","08","13","2025","2015","1","904","12","NULL","NULL","NULL","NULL","NULL"
"1","3508-TULANEAVP","2025","10","83","2025","2013","1","35256","10","NULL","NULL","NULL","NULL","NULL"
"1","3508-TULANEAVP","2025","10","83","2025","2014","1","35317","10","NULL","NULL","NULL","NULL","NULL"
"1","3508-TULANEAVP","2025","10","83","2025","2015","1","28784","10","NULL","NULL","NULL","NULL","NULL"
"1","3508-TULANEAVP","2025","10","83","2025","2016","1","16965","10","NULL","NULL","NULL","NULL","NULL"
"1","3508-TULANEAVP","2025","10","83","2025","2017","1","2614","10","NULL","NULL","NULL","NULL","NULL"
"1","3508-TULANEAVP","2025","10","83","2025","2020","1","19699","10","NULL","NULL","NULL","NULL","NULL"
"1","3508-TULANEAVP","2025","13","0","2025","2011","1","7280","12","NULL","NULL","NULL","HVAC","NULL"
"1","3508-TULANEAVP","2025","13","0","2025","2016","1","4467","12","NULL","NULL","NULL","Flooring","NULL"
"3","4039-LOUISASTP","2025","08","6","2025","2006","1","15800","12","NULL","NULL","NULL","NULL","NULL"
"3","4039-LOUISASTP","2025","10","93","2025","2006","1","16450","12","NULL","NULL","NULL","NULL","NULL"
"2","1204-DECATURSTP","2025","10","70","2025","2021","1","1112","3","NULL","NULL","NULL","NULL","NULL"
"2","1204-DECATURSTP","2025","10","228","2025","2021","1","762","10","NULL","NULL","NULL","NULL","NULL"
"2","1204-DECATURSTP","2025","10","228","2025","2020","1","2251","10","NULL","NULL","NULL","NULL","NULL"
"2","1204-DECATURSTP","2025","10","228","2025","2019","1","5266","10","NULL","NULL","NULL","NULL","NULL"
"2","1204-DECATURSTP","2025","10","228","2025","2015","1","10012","10","NULL","NULL","NULL","NULL","NULL"
"2","1204-DECATURSTP","2025","10","228","2025","2016","1","6830","10","NULL","NULL","NULL","NULL","NULL"
"2","1204-DECATURSTP","2025","13","0","2025","1989","1","233912","12","NULL","NULL","NULL","Build-out","NULL"
"2","1204-DECATURSTP","2025","13","0","2025","2022","1","80191","12","NULL","NULL","NULL","Interior Renovation","NULL"
"1","1001-SBROADST0000001P","2025","08","13","2025","2012","1","1200","12","NULL","NULL","NULL","NULL","NULL"
"1","1001-SBROADST0000001P","2025","08","13","2025","2013","1","160","12","NULL","NULL","NULL","NULL","NULL"
"1","1001-SBROADST0000001P","2025","10","39","2025","2012","1","9700","20","NULL","NULL","NULL","NULL","NULL"
"1","1001-SBROADST0000001P","2025","10","39","2025","2013","1","2530","20","NULL","NULL","NULL","NULL","NULL"
"1","1001-SBROADST0000001P","2025","10","39","2025","2014","1","1040","20","NULL","NULL","NULL","NULL","NULL"
"1","1001-SBROADST0000001P","2025","10","39","2025","2015","1","2122","20","NULL","NULL","NULL","NULL","NULL"
"1","1001-SBROADST0000001P","2025","10","39","2025","2016","1","959","20","NULL","NULL","NULL","NULL","NULL"
"1","1001-SBROADST0000001P","2025","10","39","2025","2017","1","3834","20","NULL","NULL","NULL","NULL","NULL"
"1","1001-SBROADST0000001P","2025","10","39","2025","2018","1","2161","20","NULL","NULL","NULL","NULL","NULL"
"1","1001-SBROADST0000001P","2025","10","39","2025","2019","1","726","20","NULL","NULL","NULL","NULL","NULL"
"1","1001-SBROADST0000001P","2025","10","39","2025","2020","1","38","20","NULL","NULL","NULL","NULL","NULL"
"1","1001-SBROADST0000001P","2025","10","39","2025","2022","1","236","20","NULL","NULL","NULL","NULL","NULL"
"1","1001-SBROADST0000001P","2025","10","39","2025","2023","1","205","20","NULL","NULL","NULL","NULL","NULL"
"1","755-TCHOUPITOULASSTP","2025","08","14","2025","2017","1","12832","10","NULL","NULL","NULL","NULL","NULL"
"1","755-TCHOUPITOULASSTP","2025","08","14","2025","2018","1","2962","10","NULL","NULL","NULL","NULL","NULL"
"1","755-TCHOUPITOULASSTP","2025","08","14","2025","2019","1","21869","10","NULL","NULL","NULL","NULL","NULL"
"1","755-TCHOUPITOULASSTP","2025","08","14","2025","2023","1","15022","10","NULL","NULL","NULL","NULL","NULL"
"1","LEASEDEQUIPMENT2807P","2025","10","173","2025","2020","1","13703","12","NULL","NULL","NULL","NULL","NULL"
"1","LEASEDEQUIPMENT2807P","2025","10","173","2025","2020","1","2533","12","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL140P","2025","10","70","2025","2019","1","3771","3","NULL","NULL","NULL","NULL","NULL"
"2","4701-CANALST010P","2025","10","231","2025","2008","1","1905","10","NULL","NULL","NULL","NULL","NULL"
"2","4701-CANALST010P","2025","10","231","2025","2011","1","75000","10","NULL","NULL","NULL","NULL","NULL"
"2","4701-CANALST010P","2025","10","231","2025","2011","1","106530","10","NULL","NULL","NULL","NULL","NULL"
"2","4701-CANALST010P","2025","10","231","2025","2015","1","25754","10","NULL","NULL","NULL","NULL","NULL"
"2","4701-CANALST010P","2025","10","231","2025","2015","1","9242","10","NULL","NULL","NULL","NULL","NULL"
"2","439-DECATURST010P","2025","10","104","2025","2017","1","4337","12","NULL","NULL","NULL","NULL","NULL"
"2","439-DECATURST010P","2025","10","104","2025","2021","1","13000","12","NULL","NULL","NULL","NULL","NULL"
"2","439-DECATURST010P","2025","13","0","2025","2007","1","5000","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"2","439-DECATURST010P","2025","13","0","2025","2015","1","8550","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","08","13","2025","2006","1","391209","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","08","13","2025","2007","1","9226","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","08","13","2025","2008","1","11579","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","08","13","2025","2009","1","3336","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","08","13","2025","2010","1","26078","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","08","13","2025","2011","1","8995","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","08","13","2025","2012","1","285","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","08","13","2025","2013","1","1354","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","08","13","2025","2014","1","7920","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","08","13","2025","2015","1","26260","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","08","13","2025","2016","1","22253","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","08","13","2025","2017","1","24089","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2006","1","98340","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2007","1","199008","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2008","1","75407","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2009","1","13475","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2010","1","399032","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2012","1","6310","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2013","1","1736","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2014","1","27685","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2015","1","119967","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2016","1","24452","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2017","1","55743","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2020","1","21298","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2021","1","6597","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2022","1","29452","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","10","146","2025","2023","1","16955","12","NULL","NULL","NULL","NULL","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","1955","1","10210","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","1996","1","19365","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","1997","1","2765","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","1998","1","24746","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2000","1","39650","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2006","1","1609610","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2009","1","679104","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2010","1","101285","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2011","1","10188","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2012","1","68667","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2013","1","9902","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2014","1","45760","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2015","1","113255","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2016","1","106047","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2017","1","93612","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2019","1","4730","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2021","1","122411","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2022","1","224327","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"3","14500-HAYNEBDP","2025","13","0","2025","2023","1","246","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"1","935-GRAVIERST900P","2025","10","97","2025","2024","1","566","3","NULL","NULL","NULL","NULL","NULL"
"1","935-GRAVIERST900P","2025","10","97","2025","2020","1","10000","3","NULL","NULL","NULL","NULL","NULL"
"1","935-GRAVIERST900P","2025","10","70","2025","2024","1","12000","3","NULL","NULL","NULL","NULL","NULL"
"1","935-GRAVIERST900P","2025","10","77","2025","2022","1","5000","5","NULL","NULL","NULL","NULL","NULL"
"2","823-STLOUISSTP","2025","08","13","2025","2010","1","2451","12","NULL","NULL","NULL","NULL","NULL"
"2","823-STLOUISSTP","2025","08","13","2025","2015","1","7987","12","NULL","NULL","NULL","NULL","NULL"
"2","823-STLOUISSTP","2025","10","190","2025","2011","1","40850","3","NULL","NULL","NULL","NULL","NULL"
"2","823-STLOUISSTP","2025","10","190","2025","2012","1","2914","3","NULL","NULL","NULL","NULL","NULL"
"2","823-STLOUISSTP","2025","10","190","2025","2013","1","10536","3","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","08","3","2025","2012","1","600","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","08","3","2025","2013","1","5000","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","08","3","2025","2014","1","1500","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","08","3","2025","2016","1","1546","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","08","3","2025","2016","1","3500","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","08","3","2025","2016","1","1000","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","08","3","2025","2023","1","11500","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","10","3","2025","2012","1","2500","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","10","65","2025","2004","1","7500","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","10","65","2025","2016","1","3000","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","13","5","2025","2004","1","250","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","13","0","2025","2017","1","500","12","NULL","NULL","NULL","Floor Restaining","NULL"
"2","718-NRAMPARTSTP","2025","13","0","2025","2017","1","250","12","NULL","NULL","NULL","Repaint Rest Room #2","NULL"
"2","718-NRAMPARTSTP","2025","13","0","2025","2017","1","500","12","NULL","NULL","NULL","Additional  Bar Signage --DESTROYED IN FIRE","NULL"
"2","718-NRAMPARTSTP","2025","13","0","2025","2018","1","500","12","NULL","NULL","NULL","Additional Bar Signage","NULL"
"2","718-NRAMPARTSTP","2025","13","0","2025","2019","1","500","12","NULL","NULL","NULL","Framed Prints -- DESTROYED IN FIRE","NULL"
"2","718-NRAMPARTSTP","2025","13","0","2025","2021","1","500","12","NULL","NULL","NULL","Bar Decor","NULL"
"2","718-NRAMPARTSTP","2025","99","0","2025","NULL","1","NULL","13","Continental Equipment Company","4100 Tchoupitpulas Street, New Orleans, LA. 70015","280","Ice Machine","5048355151"
"2","718-NRAMPARTSTP","2025","08","3","2025","2022","1","6000","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","08","3","2025","2017","1","500","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","08","3","2025","2019","1","500","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","10","3","2025","2024","1","17000","10","NULL","NULL","NULL","NULL","NULL"
"2","718-NRAMPARTSTP","2025","10","3","2025","2018","1","12500","10","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","08","13","2025","1997","1","6672","12","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","08","13","2025","2000","1","293","12","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","08","13","2025","2006","1","494","12","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","08","13","2025","2012","1","8317","12","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","08","13","2025","2013","1","252","12","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","08","13","2025","2015","1","49","12","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","08","13","2025","2019","1","18852","12","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","08","13","2025","2020","1","11831","12","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","08","13","2025","2021","1","11888","12","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","08","13","2025","2022","1","183","12","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","08","13","2025","2023","1","2466","12","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","10","220","2025","2012","1","1269","20","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","10","218","2025","2017","1","595","8","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","10","72","2025","2018","1","860","3","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","10","72","2025","2020","1","263","3","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","10","70","2025","2021","1","6296","3","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","10","69","2025","2022","1","2529","3","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","10","69","2025","2023","1","2517","3","NULL","NULL","NULL","NULL","NULL"
"2","365-CANALPL147P","2025","99","0","2025","NULL","1","NULL","4","Ricoh USA, Inc.","70 Valley Stream Pkwy , Malvern, OA, 19355","101","Office Copier","8006374264"
"2","365-CANALPL147P","2025","99","0","2025","NULL","1","NULL","3","Zoom Video Communications Inc","PO Box 888843, Los Angeles, CA 90088","68","Yealink T54W Phone 9","8887999666"
"1","414-CANALST01P","2025","10","116","2025","2024","1","0","5","NULL","NULL","NULL","NULL","NULL"
"6","149-ORLEANSVIDEOPOKER30P","2025","10","13","2025","2021","1","5000","5","NULL","NULL","NULL","NULL","NULL"
"6","149-ORLEANSVIDEOPOKER30P","2025","10","13","2025","2021","1","5000","5","NULL","NULL","NULL","NULL","NULL"
"6","149-ORLEANSVIDEOPOKER30P","2025","10","13","2025","2021","1","5000","5","NULL","NULL","NULL","NULL","NULL"
"6","4141-STCHARLESAVP","2025","08","14","2025","2010","1","46750","10","NULL","NULL","NULL","NULL","NULL"
"6","4141-STCHARLESAVP","2025","08","14","2025","2011","1","3326","10","NULL","NULL","NULL","NULL","NULL"
"6","4141-STCHARLESAVP","2025","08","14","2025","2012","1","745","10","NULL","NULL","NULL","NULL","NULL"
"6","4141-STCHARLESAVP","2025","10","228","2025","2011","1","1011","10","NULL","NULL","NULL","NULL","NULL"
"6","4141-STCHARLESAVP","2025","10","228","2025","2012","1","5210","10","NULL","NULL","NULL","NULL","NULL"
"6","4141-STCHARLESAVP","2025","10","228","2025","2014","1","5285","10","NULL","NULL","NULL","NULL","NULL"
